"eventId","id","number","team_name","robot_name","organization","location.venue","location.address_1","location.address_2","location.city","location.region","location.postcode","location.country","location.coordinates.lat","location.coordinates.lon","registered","program.id","program.name","program.code","grade"
"51961",153007,"653X","Mars_Style Team 653X",,"Beijing Mars_Style Robotics",,"",,"Beijing","Beijing","101318","China",40.1,116.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",106994,"906A","HIC robot","广州海客机器人","HIC robot",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",107754,"906B","HIC robot","海客智能机器人竞赛中心","HIC robot",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",108879,"906C","海客智能机器人竞赛中心","海客机器人","HIC robot（体育西校区）",,"",,"Guangzhou","Guangdong","510091","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",108895,"906G","HIC robot","海客智能机器人","HIC robot",,"",,"Guangzhou","Guangdong","510620","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",129298,"906K","HIC robot（体育西校区）","","HIC robot（体育西校区）",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",138347,"906R","海客智能机器人竞赛中心","HIC","HIC robot（兴盛路校区）",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","High School"
"51961",154339,"19320X","SellyMish水母中学X队","","ShiMen Middle School",,"",,"Foshan","Guangdong","528000","China",23,113.1,true,1,"VEX Robotics Competition","VRC","High School"
"51961",154846,"27512A","HUSKY",,"GUANGZHOU GAON TECHNOLOGY DEVELOPMENT LIMITED COMPANY",,"",,"Guangzhou","Guangdong","nill","China",23.2,113.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",153003,"86666X","Mars_Style Team 86666X",,"Beijing Mars_Style Robotics",,"",,"Beijing","Beijing","101318","China",40.1,116.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",154416,"93211A","SDXT01",,"sidunxuetang",,"",,"Foshan","Guangdong","528200","China",23,113.1,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",154417,"93211B","SDXT01",,"sidunxuetang",,"",,"Foshan","Guangdong","528200","China",23,113.1,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",123263,"95271A","Foshan Big Brothers","","Ai Tech Robotics",,"",,"Foshan","Guangdong","528000","China",23,113.1,true,1,"VEX Robotics Competition","VRC","High School"
"51961",123265,"95271B","Haike Stormtroopers","","Ai Tech Robotics",,"",,"Foshan","Guangdong","528000","China",23,113.1,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",71370,"98060A","Jing’an-1静安区少年宫","","Shanghai Jing’an Children’s Palace",,"",,"Shanghai","Shanghai","nil","China",31.3,121.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",71513,"98060B","Jing’an-2静安区少年宫","","Shanghai Jing’an Children’s Palace",,"",,"Shanghai","Shanghai","nil","China",31.3,121.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",71517,"98060C","Jing’an-5静安区少年宫","","Shanghai Jing'an District Children's Palace",,"",,"Shanghai","Shanghai","nil","China",31.3,121.5,true,1,"VEX Robotics Competition","VRC","High School"
"51961",91119,"98060D","Jing'an-3静安少年宫","","Shanghai Jing’an Children’s Palace",,"",,"Shanghai","Shanghai","nil","China",31.3,121.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"51961",91120,"98060E","Jing’an-4静安区少年宫","","Shanghai Jing’an Children’s Palace",,"",,"Shanghai","Shanghai","nil","China",31.3,121.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154392,"653R","Mars_Style Team 653R",,"Beijing Mars_Style Robotics",,"",,"Beijing","Beijing","101318","China",40.1,116.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",153007,"653X","Mars_Style Team 653X",,"Beijing Mars_Style Robotics",,"",,"Beijing","Beijing","101318","China",40.1,116.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",153016,"665A","新起点机器人实验室665A","","Xinqidian Robotics Lab",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155455,"665Z","新起点机器人实验室665Z",,"北京市海淀区长春桥路5号院",,"",,"Beijing","Beijing","100089","China",39.9,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",153015,"761A","新起点机器人实验室761A","","Xinqidian Robotics Lab",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",59732,"7139C","7139C",,"Beijing Bayi High School",,"",,"Beijing","Beijing","nil","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155408,"7139H","7139H",,"Beijing Bayi High School",,"",,"Beijing","Beijing","nil","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",47314,"7756A","陈分VRC机器人一队","","Branch of Beijing Chen Jinglun Middle School",,"",,"Beijing","Beijing","nil","China",40,116.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",47395,"7937A","Beijing No.171 HSch-1","","Beijing NO.171 High School",,"",,"Beijing","Beijing","nil","China",40,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",67550,"7937C","BJ NO.171 HSch C",,"Beijing No.171 High School",,"",,"Beijing","Beijing","nil","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",40165,"8223C","Team 8223C of Beijing No.80 Middle School","Peppa","Beijing NO.80 Middle school",,"",,"Beijing","Beijing","100102","China",40,116.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154638,"10299A","Beijing qiangping robot-6",,"Beijing Qiangping Robot",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154639,"10299B","Beijing qiangping robot-7",,"Beijing Qiangping Robot",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",140302,"11311X","云丰机器人 X战队",,"Yunfeng robot",,"",,"Changchun","Jilin","130000","China",43.8,125.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",123022,"11311Y","云丰机器人 Y战队",,"Yunfeng robot",,"",,"Changchun","Jilin","130000","China",43.8,125.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",128849,"11311Z","云丰机器人Z战队",,"Yunfeng robot",,"",,"Changchun","Jilin","130000","China",43.8,125.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",129263,"12366A","梦幻黑马","","HAMMER EDU ROBOTICS",,"",,"Dalian","Liaoning","116000","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",140290,"12366B","锤子机器人2队","","HAMMER EDU ROBOTICS",,"",,"Dalian","Liaoning","116000","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",140291,"12366C","锤子机器人3队","","HAMMER EDU ROBOTICS",,"",,"Dalian","Liaoning","116000","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",140292,"12366D","锤子机器人4队","","HAMMER EDU ROBOTICS",,"",,"Dalian","Liaoning","116000","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",140293,"12366E","锤子机器人5队","","HAMMER EDU ROBOTICS",,"",,"Dalian","Liaoning","116000","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154477,"12366G","锤子机器人7队","","HAMMER EDU ROBOTICS",,"",,"Dalian","Liaoning","116000","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155409,"12466A","嘉汇阳光",,"summer middle school",,"",,"Dalian","Liaoning","116000","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",87294,"13800C","IFT Team C","C","IFT—Robotics",,"",,"Beijing","Beijing","100010","China",35.9,104.2,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",127314,"13800K","IFT Team K","K","IFT—Robotics",,"",,"Beijing","Beijing","100045","China",40,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",105568,"13800V","IFT Team V","V","IFT—Robotics",,"",,"Beijing","Beijing","100045","China",40,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",147997,"17996M","金融街教育培训中心","","金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",140514,"17996X","金融街教育培训中心","","金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",140747,"17996Y","金融街教育培训中心","","金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",140748,"17996Z","金融街教育培训中心","","金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",128858,"18501A","BEIJING 101 MIDDLE SCHOOL","","北京一零一中学",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",123074,"18522E","新起点机器人实验室E队","","新起点机器人实验室",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",147835,"18522S","新起点机器人俱乐部S队","","新起点机器人俱乐部",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155448,"18522X","新起点机器人俱乐部X队","","新起点机器人俱乐部",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",131665,"18522Z","新起点机器人俱乐部Z队","","新起点机器人俱乐部",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",128862,"18555A","中国人民大学附属中学A队",,"中国人民大学附属中学",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155447,"18555B","Zhong Guo Ren Min Da Xue Fu Shu Zhong Xue Team B","","中国人民大学附属中学",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155449,"18588A","新起点机器人实验室A队",,"新起点机器人实验室",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",150972,"19896A","19896Y",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",150973,"19896B","19896Y",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155452,"19896C","19896Y",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155453,"19896D","19896Y",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155454,"19896N","19896Y",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",151890,"21028A","多罗8A",,"Taiyuan MiDeAiRui Intelligent Education Technology Training School",,"",,"Taiyuan","Shanxi","NILL","China",37.9,112.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",127626,"46665B","46665B","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",129314,"46665C","46665C","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",114927,"50113A","Taiyuan DORO多罗卓越队","","Taiyuan Doro Science Training School",,"",,"Taiyuan","Shanxi","nil","China",37.9,112.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",114928,"50113B","Taiyuan DORO多罗超越队",,"Taiyuan Doro Science Training School",,"",,"Taiyuan","Shanxi","nil","China",37.9,112.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",111069,"55777A","Beijing Jinshan MSch",,"Beijing Jingshan School",,"",,"Beijing","Beijing","nil","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154319,"57000G","Beijing 57 High School Team 1",,"Beijing 57 High School",,"",,"Beijing","Beijing","NILL","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154320,"57000X","Beijing 57 High School Team 2",,"Beijing 57 High School",,"",,"Beijing","Beijing","NILL","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154321,"57000Z","Beijing 57 High School",,"Beijing 57 High School",,"",,"Beijing","Beijing","NILL","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155348,"58189A","Beijing No.8 Middle School Unstoppable",,"Beijing No.8 Middle School",,"",,"Beijing","Beijing","100082","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154366,"58999A","大连代表队",,"Dalian Zhongshan District Central Primary School",,"",,"Dalian","Liaoning","NILL","China",38.9,121.7,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154367,"58999B","大连市东港小学",,"Dalian Donggang Primary School",,"",,"City","Liaoning","NILL","China",38.9,121.7,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154368,"58999C","大连市沙河口区实验小学",,"Dalian Shahekou District Experimental Primary School",,"",,"Dalian","Liaoning","NILL","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155171,"66789H","码科机器人",,"北京码科机器人编程中心",,"",,"Beijing","Beijing","100001","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155173,"66789K","码科机器人",,"北京码科机器人编程中心",,"",,"Beijing","Beijing","100001","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155172,"66789W","码科机器人",,"北京码科机器人编程中心",,"",,"Beijing","Beijing","100001","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",105227,"71666A","七一小学A队","","Beijing No.71 elementary School 北京市海淀区七一小学",,"",,"Beijing","Beijing","100036","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",108769,"71666B","七一小学B队","71666B","Beijing No.71 elementary school 北京市海淀区七一小学",,"",,"Beijing","Beijing","100036","China",39.9,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154393,"86666R","Mars_Style Team 86666R",,"Beijing Mars_Style Robotics",,"",,"Beijing","Beijing","101318","China",40.1,116.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",153003,"86666X","Mars_Style Team 86666X",,"Beijing Mars_Style Robotics",,"",,"Beijing","Beijing","101318","China",40.1,116.5,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154773,"88887A","智慧喵无敌战队",,"北京市昌平区昌平一中",,"",,"Beijing","Beijing","102202","China",40.2,116.2,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154364,"92999A","大连市嘉汇阳光小学第一代表队",,"Dalian Jiahui Sunshine Primary School",,"",,"Dalian","Liaoning","NILL","China",38.9,121.7,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154365,"92999B","大连市嘉汇阳光第二代表队",,"Dalian Jiahui Sunshine Primary School",,"",,"Dalian","Liaoning","NILL","China",38.9,121.7,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155052,"95619A","智慧喵",,"智慧喵",,"",,"Beijing","Beijing","100000","China",40.2,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155053,"95619B","智慧喵",,"智慧喵",,"",,"Beijing","Beijing","100000","China",40.2,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155054,"95619C","智慧喵",,"智慧喵",,"",,"Beijing","Beijing","100000","China",40.2,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155055,"95619D","智慧喵",,"智慧喵",,"",,"Beijing","Beijing","100000","China",40.2,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154362,"95999A","大连市中山区中心小学第一代表队",,"Dalian Zhongshan District Central Primary School",,"",,"Dalian","Liaoning","NILL","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",154363,"95999B","大连市中山区中心小学第二代表队",,"Dalian Zhongshan District Central Primary School",,"",,"Dalian","Liaoning","NILL","China",38.9,121.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52045",155347,"97758A","勇士战队1",,"Beijing Wanshou Road Center",,"",,"Beijing","Beijing","nil","China",40,116.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52046",140625,"88X","Resenwinfull X","X","Rui Zhi Wen Feng Education Technology Co.",,"",,"Beijing","Beijing","NIL","China",40,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",122597,"88Z","Resenwinfull Z","Z","Rui Zhi Wen Feng Education Technology Co.",,"",,"Beijing","Beijing","100010","China",40,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",52002,"7139B","Beijing Bayi School-B","","Beijing Bayi School",,"",,"Beijing","Beijing","nil","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",52004,"7258B","HSch Attached to BUT-2","","High School Attached to Beijing University of Technology",,"",,"Beijing","Beijing","NIL","China",39.9,116.5,true,1,"VEX Robotics Competition","VRC","High School"
"52046",47398,"7937B","Beijing No.171 HSch-2",,"Beijing No.171 High School",,"",,"Beijing","Beijing","nil","China",40,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",68905,"7937D","BJ NO.171 HSch D",,"Beijing No.171 High School",,"",,"Beijing","Beijing","nil","China",40,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",8860,"8223A","BJ NO.80八十中学 A","","Beijing NO.80 High School",,"",,"Beijing","Beijing","100102","China",40,116.5,true,1,"VEX Robotics Competition","VRC","High School"
"52046",40162,"8223B","BJ NO.80八十中学 B","","Beijing NO.80 High School",,"",,"Beijing","Beijing","100102","China",40,116.5,true,1,"VEX Robotics Competition","VRC","High School"
"52046",56488,"8331A","Beijing Jiaotong-1交大附中","","The High School Attached to Beijing Jiaotong University",,"",,"Beijing","Beijing","NIL","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",57225,"8331B","Beijing Jiaotong-2交大附中","","The High School Attached to Beijing Jiaotong University",,"",,"Beijing","Beijing","NIL","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",148459,"11611C","六中一队",,"长春市第六中学",,"",,"Changchun","Jilin","130000","China",43.9,125.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",155141,"12315A","Changping No.1 High School. Beijing","100%Students Designed Robot","Changping No.1 High School. Beijing",,"",,"Beijing","Beijing","102200","China",40.2,116.2,true,1,"VEX Robotics Competition","VRC","High School"
"52046",81784,"13800Y","IFT Team Y","Y","IFT Robotics",,"",,"Beijing","Beijing","100045","China",40,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",128464,"17996B","JSG","","金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",122996,"18522C","新起点机器人俱乐部C队","","新起点机器人俱乐部",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",131666,"18522Y","新起点机器人俱乐部Y队","","新起点机器人俱乐部",,"",,"Beijing","Beijing","100089","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",140517,"19896Y","19896Y",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",135589,"20204A","北京师范大学附属实验中学",,"北京师范大学附属实验中学",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",127623,"46665A","46665A","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,1,"VEX Robotics Competition","VRC","High School"
"52046",140515,"52222B","二逼要进复赛","","金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",154926,"55777B","55777B",,"Beijing Jingshan School",,"",,"Beijing","Beijing","nil","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",154318,"57000A","Beijing 57 High School","","Beijing 57 High School",,"",,"Beijing","Beijing","NILL","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",155273,"57000Y","Beijing 57 High School Y",,"Beijing 57 High School",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",153962,"70700A","IFT Team A","AAAAAAAAAAA","",,"",,"Tianjin","Tianjin","32404","China",39.1,117.2,true,1,"VEX Robotics Competition","VRC","High School"
"52046",134768,"77776U","U",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52046",155174,"77899H","码科机器人",,"北京码科机器人编程中心",,"",,"Beijing","Beijing","100001","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",155236,"84125A","北京新东方前途出国",,"北京新东方前途出国",,"",,"Beijing","Beijing","100080","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",155237,"84125B","北京新东方前途出国",,"北京新东方前途出国",,"",,"Beijing","Beijing","100080","China",40,116.3,true,1,"VEX Robotics Competition","VRC","High School"
"52046",154468,"88613V","88613V",,"Middle school affiliated to Beijing Normal University",,"",,"Beijing","Beijing","NILL","China",39.9,116.4,true,1,"VEX Robotics Competition","VRC","High School"
"52236",112041,"691A","AK-691A","","AK",,"",,"Xi'an","Shaanxi","710000","China",34.2,108.9,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",128870,"691C","AK-691C","","AK",,"",,"Xi'an","Shaanxi","710000","China",34.2,108.9,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",112040,"692A","AK-692A","","AK",,"",,"Xi'an","Shaanxi","710000","China",34.2,108.9,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",155369,"692J","AK-692J","","AK",,"",,"Xi'an","Shaanxi","710000","China",34.2,108.9,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",17761,"4275A","CCK-1","","CMA Choi Cheung Kok Secondary School",,"",,"Nt",,"000000","Hong Kong, China",22.4,114,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",119774,"4413A","WZ-A",,"Guangzhou No.5 Middle School",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",129326,"4413U","WZ-U","","Guangzhou No.5 Middle School",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",129328,"4413Z","WZ-Z",,"Guangzhou No.5 Middle School",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",100838,"5864E","Riptide","","Macau Baptist College",,"",,"Macau","Macau","999078","Macau, China",22.2,113.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",8800,"8193A","Shanghai Yongchang  A","Yongchang A","Shanghai Yongchang Private School",,"",,"Shanghai","Shanghai","200020","China",30,120.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",19645,"8193B","Shanghai Yongchang B","Yongchang B","Shanghai Yongchang Private School",,"",,"Shanghai","Shanghai","200020","China",30,120.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",39757,"8193C","Shanghai Yongchang C","Yongchang C","Shanghai Yongchang Private School",,"",,"Shanghai","Shanghai","200020","China",30,120.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",39760,"8193D","Shanghai Yongchang D","Yongchang D","Shanghai Yongchang Private School",,"",,"Shanghai","Shanghai","200020","China",30,120.6,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",153705,"13140A","AK-13140",,"AK",,"",,"Xi'an","Shaanxi","710126","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",155370,"13140B","AK-13140",,"AK",,"",,"Xi'an","Shaanxi","710126","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",153706,"13141A","AK-13141",,"AK",,"",,"Xi'an","Shaanxi","710126","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",155371,"13141B","AK-13141",,"AK",,"",,"Xi'an","Shaanxi","710126","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",153707,"13142A","AK-13142",,"AK",,"",,"Xi'an","Shaanxi","710126","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",153708,"13143A","AK-13143",,"AK",,"",,"Xi'an","Shaanxi","710126","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",155393,"13145A","超能实验室",,"超能实验室",,"",,"Xi'an","Shaanxi","710000","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",155394,"13145B","超能实验室",,"超能实验室",,"",,"Xi'an","Shaanxi","710000","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",155396,"13146A","超能实验室",,"超能实验室",,"",,"Xi'an","Shaanxi","710000","China",34.5,108.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",150082,"13258A","民治中学",,"Shenzhen Minzhi Middle School深圳市民治中学",,"",,"Shenzhen","Guangdong","518131","China",22.6,114,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",129804,"17528A","华美国际学校VEX VRC一队","17528A","",,"",,"Guangzhou","Guangdong","nil","China",23,113.7,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",129805,"17528B","华美国际学校VEX VRC二队","17528B","",,"",,"Guangzhou","Guangdong","nil","China",23,113.7,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",155493,"17528M","广州市骏景中学","","",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",95611,"18185A","DC-A",,"Dongchuan Primary School",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",95612,"18185B","DC-B",,"Dongchuan Primary School",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",95613,"18186A","QZ-A",,"Guangzhou No.7 Middle School",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",95648,"18190C","BASIS-C",,"GUANGZHOU BASIS INTERNATIONAL SCHOOL",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.4,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",155472,"18190E","BASIS-E",,"BASIS INTERNATIONAL SCHOOL GUANGZHOU",,"",,"Guangzhou","Guangdong","510000","China",23.2,113.3,true,1,"VEX Robotics Competition","VRC","Middle School"
"52236",81187,"18345A","NANHAI VEX01","NANHAI VEX01","Nanhai Guicheng foreign language school",,"",,"Foshan","Guangdong","528200","China",23,113.2,true,1,"VEX Robotics Competition","VRC","Middle School"
