"eventId","id","number","team_name","robot_name","organization","location.venue","location.address_1","location.address_2","location.city","location.region","location.postcode","location.country","location.coordinates.lat","location.coordinates.lon","registered","program.id","program.name","program.code","grade"
"51958",152215,"906Y","广州市第十六中实验学校","广州市第十六中实验学校","",,"",,"Guangzhou","Guangdong","510620","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",155035,"996X","比隆小镇X队","","Bltown robot",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",89477,"3322A","H.S.T","","DaDa LeLe Robot Center",,"",,"Shenzhen","Guangdong","518000","China",22.6,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",89480,"3322D","DADALELE10D","","DaDa LeLe Robot Center",,"",,"Shenzhen","Guangdong","518000","China",22.6,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",149431,"3322F","DADALELE06","","DaDa LeLe Robot Center",,"",,"Shenzhen","Guangdong","518000","China",22.6,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",103679,"16008A","TY-A","","Guangzhou Tieyi Middle School",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.5,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",117425,"18186A","QZ-A",,"Guangzhou No.7 Middle School",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",140406,"22423A","奥比必胜队",,"奥比编程考级竞赛中心",,"",,"Foshan","Guangdong","528000","China",22.9,113.2,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",155082,"22423B","奥比突破队",,"奥比编程考级竞赛中心",,"",,"Foshan","Guangdong","528000","China",22.9,113.2,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",151221,"28111U","KL-KnightWW","Knight","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",153600,"32680A","BD-A-GZ-GD-China","BD-A","广州编达机器人编程竞赛中心",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.4,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",122572,"50009E","LW-E","","Guangzhou No.7 Middle School",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.2,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",155099,"61688B","突突站队","","广州教教者",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",135004,"66888A","佛山石门实验学校","弘毅机器人","佛山市南海区石门实验学校",,"",,"Foshan","Guangdong","528200","China",23.1,113.1,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",155103,"66888B","佛山市南海区石门实验学校","弘毅机器人","佛山市南海区石门实验学校",,"",,"Foshan","Guangdong","528200","China",23.1,113.1,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",155110,"66888C","佛山市南海区石门实验学校","弘毅机器人","佛山市南海区石门实验学校",,"",,"Foshan","Guangdong","528200","China",23.1,113.1,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"51958",153634,"82916A","蛟龙出海","","蜘蛛侠实验室",,"",,"Shenzhen","Guangdong","518000","China",22.5,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Middle School"
"52160",108818,"906A","HIC robots","广州海客机器人","HIC robot",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",109004,"906B","海客智能机器人竞赛中心","Rising Star","HIC robot",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",113217,"906C","HIC robot","广州海客机器人","HIC robot",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",154842,"906G","HIC robots","海客机器人","",,"",,"Guangzhou","Guangdong","510620","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",154843,"906K","HIC robots","海客机器人","",,"",,"Guangzhou","Guangdong","510620","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",129081,"996A","比隆小镇A队","","Bltown robot",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",129740,"996C","比隆小镇C队","","Bltown robot",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153637,"1699A","蜘蛛侠AA队",,"蜘蛛侠实验室",,"",,"Shenzhen","Guangdong","518000","China",22.5,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153640,"1699U","蜘蛛侠U队",,"蜘蛛侠实验室",,"",,"Shenzhen","Guangdong","518000","China",22.5,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153636,"1699V","蜘蛛侠V队",,"蜘蛛侠实验室",,"",,"Shenzhen","Guangdong","518000","China",22.5,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",89478,"3322B","DADALELE02","","DaDa LeLe Robot Center",,"",,"Shenzhen","Guangdong","518000","China",22.6,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",149432,"3322G","DADALELE07","","DaDa LeLe Robot Center",,"",,"Shenzhen","Guangdong","518000","China",22.6,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",152175,"3322H","DADALELE08","","DaDa LeLe Robot Center",,"",,"Shenzhen","Guangdong","518000","China",22.6,114.1,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",81620,"17527A","广州市天河区骏景小学VEX IQ一队","17527A","广州市天河区骏景小学",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",82981,"17527C","广州市天河区骏景小学VEX IQ二队","","广州市天河区骏景小学",,"",,"Guangzhou","Guangdong","nil","China",23.1,113.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",145577,"22423C","奥比战神队",,"奥比编程考级竞赛中心",,"",,"Foshan","Guangdong","528000","China",22.9,113.2,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",151020,"28111N","KLucky","Lucky","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153776,"28111Z","KL-Bumblebee","Bumblebee","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153778,"28113C","KL-Kylin","Kylin","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153779,"28119D","KL-Frisa","Frisa","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153780,"28121E","KL-Hulk","E","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153781,"28161F","KL-Rock","F","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153786,"28333S","KL-Smile","S","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153784,"28777K","KL-Pikachu","Pikachu","Kids Life Children's Programming & Robot Club",,"",,"Guangzhou","Guangdong","510280","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",154951,"30501A","马蜂窝","马蜂号","特卢普星球",,"",,"Guangzhou","Guangdong","５１０００","China",22.6,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",154954,"30501B","暴风雪","暴风雪号","特卢普星球",,"",,"Guangzhou","Guangdong","５１０００","China",22.6,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153602,"32680C","BD-C-GZ-GD-China","BD-C","广州编达机器人编程竞赛中心",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153604,"32680E","BD-ZKL-E","BD-E","广州编达机器人编程竞赛中心",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",155098,"61688A","王者站队","","广州教教者",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",155096,"61688H","猎豹战队","","广州教教者",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",155097,"61688S","雄鹰站队","","广州教教者",,"",,"Guangzhou","Guangdong","510000","China",23.1,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153683,"71030F","PNP-F","","PNP studio",,"",,"Guangzhou","Guangdong","510000","China",23.2,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153682,"71030G","PNP-G","","PNP studio",,"",,"Guangzhou","Guangdong","510000","China",23.2,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153684,"71030H","PNP-H","","PNP studio",,"",,"Guangzhou","Guangdong","510000","China",23.2,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",129329,"80088T","DFD-T","","Dongfengdong Road Primary School",,"",,"Guangzhou","Guangdong","510000","China",23.2,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",153686,"80088W","DFD-W","","Dongfengdong Road Primary School",,"",,"Guangzhou","Guangdong","510000","China",23.2,113.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52160",154276,"86169A","行远","行远","行远",,"",,"Zhuhai","Guangdong","519000","China",22.3,113.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154921,"671C","领者荣耀",,"Future Leader Robot Club",,"",,"Beijing","Beijing","nil","China",40,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154922,"671D","领者聪明",,"Future Leader Robot Club",,"",,"Beijing","Beijing","nil","China",40,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",129160,"1366A","秦皇岛经济技术开发区青少年活动中心","","秦皇岛市青少年科技教育协会",,"",,"Qinhuangdao","Hebei","066000","China",39.9,119.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",129162,"1366C","秦皇岛市建设路小学一队","","秦皇岛市青少年科技教育协会",,"",,"Qinhuangdao","Hebei","066000","China",39.9,119.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",129163,"1366D","秦皇岛市建设路小学二队","","秦皇岛市青少年科技教育协会",,"",,"Qinhuangdao","Hebei","066000","China",39.9,119.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",142058,"1366E","秦皇岛市青少年科技教育协会一队","","秦皇岛市青少年科技教育协会",,"",,"Qinhuangdao","Hebei","066000","China",39.9,119.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155019,"1366F","秦皇岛市青少年科技教育协会二队","","秦皇岛市青少年科技教育协会",,"",,"Qinhuangdao","Hebei","066000","China",39.9,119.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",135637,"2112A","北京小学",,"乐匠机器人",,"",,"Beijing","Beijing","100080","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155243,"2135D","2135D","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155248,"2135E","2135E","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155249,"2135F","2135F","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155246,"2135G","2135G","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155250,"2135H","2135H","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155251,"2135K","2135K","太原森孚机器人战队","太原森孚机器人",,"",,"Taiyuan","Shanxi","030000","China",37.8,112.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",147418,"3666A","科慧乐银泰1队","","Create Education 科慧乐机器人编程中心",,"",,"Harbin","Heilongjiang","150001","China",45.8,126.6,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",147423,"3888A","科慧乐凯德1队",,"Create Education 科慧乐机器人编程中心",,"",,"Harbin","Heilongjiang","150001","China",25,121.6,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",147424,"3999A","科慧乐红博1队",,"Create Education 科慧乐机器人编程中心",,"",,"Harbin","Heilongjiang","150001","China",45.8,126.7,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",147426,"3999B","科慧乐红博2队","","Create Education 科慧乐机器人编程中心",,"",,"Harbin","Heilongjiang","150001","China",45.8,126.7,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",147427,"3999C","科慧乐红博3队","","Create Education 科慧乐机器人编程中心",,"",,"Harbin","Heilongjiang","150001","China",45.8,126.7,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",148004,"4396A","金融街教育培训中心",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",148003,"4396B","金融街教育培训中心",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",148002,"4396C","金融街教育培训中心",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",148001,"4396D","金融街教育培训中心",,"金融街教育培训中心",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155343,"5510A","光荣战队1",,"Beijing Wanshou Road Center",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155344,"5510B","光荣战队2",,"Beijing Wanshou Road Center",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",107981,"5666A","小智群力1队","","Xiaozhi Robot 小智机器人科学活动中心",,"",,"Harbin","Heilongjiang","150001","China",45.7,126.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",108000,"5666B","小智群力2队","","Xiaozhi Robot 小智机器人科学活动中心",,"",,"Harbin","Heilongjiang","150001","China",45.7,126.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",108001,"5666C","小智群力3队","","Xiaozhi Robot 小智机器人科学活动中心",,"",,"Harbin","Heilongjiang","150001","China",45.7,126.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",111708,"5888B","小智工大2队","","Xiaozhi Robot 小智机器人科学活动中心",,"",,"Harbin","Heilongjiang","150001","China",25,121.6,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",140546,"5888C","小智工大3队","","Xiaozhi Robot 小智机器人科学活动中心",,"",,"Harbin","Heilongjiang","150001","China",25,121.6,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",140547,"5888D","小智工大4队","","Xiaozhi Robot 小智机器人科学活动中心",,"",,"Harbin","Heilongjiang","150001","China",25,121.6,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154869,"6788A","爱唯创学一队",,"爱唯创学中心",,"",,"Puyang","Henan","457000","China",35.8,115,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154870,"6788B","爱唯创学二队",,"爱唯创学中心",,"",,"Puyang","Henan","457000","China",35.8,115,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154874,"6788C","爱唯创学三队",,"爱唯创学中心",,"",,"Puyang","Henan","457000","China",35.8,115,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154875,"6788D","爱唯创学四队",,"爱唯创学中心",,"",,"Puyang","Henan","457000","China",35.8,115,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154876,"6788E","爱唯创学五队",,"爱唯创学中心",,"",,"Puyang","Henan","457000","China",35.8,115,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155285,"7342X","Robot-X1","X-ONE","北京昇元信奥国际教育科技有限公司",,"",,"Beijing","Beijing","100000","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155130,"7363B","seed",,"河北保定师范附属学校",,"",,"Baoding","Hebei","071000","China",38.9,115.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155132,"7366A","sunlight",,"臻锐智能",,"",,"Baoding","Hebei","071000","China",38.8,115.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155133,"7366B","seed",,"臻锐智能",,"",,"Baoding","Hebei","071000","China",38.8,115.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155134,"7366C","soil",,"臻锐智能",,"",,"Baoding","Hebei","071000","China",38.8,115.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155135,"7366D","manna",,"臻锐智能",,"",,"Baoding","Hebei","071000","China",38.8,115.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155138,"7366E","fruit",,"臻锐智能",,"",,"Baoding","Hebei","071000","China",38.8,115.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155137,"7368B","soil",,"创心",,"",,"Baoding","Hebei","071000","China",38.8,115.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155139,"7368C","seed",,"创心",,"",,"Baoding","Hebei","071000","China",38.8,115.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",129079,"8168A","BJ Yuxiang Primary School","","Beijing Yuxiang Primary School",,"",,"Beijing","Beijing","nil","China",39.9,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",140962,"8853A","Fantastic Red","X","Jing wen Education",,"",,"Beijing","Beijing","1000010","China",39.9,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",140894,"9596E","DDL Corp E",,"DDL Corporate",,"",,"Beijing","Beijing","NIL","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",150996,"9596F","DDL Corp F",,"DDL Corporate",,"",,"Beijing","Beijing","NIL","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",95258,"10288A","Beijing qiangping robot-1","","Beijing Qiangping Robot",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",95259,"10288B","Beijing qiangping robot-2","","Beijing Qiangping Robot",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",95260,"10288C","Beijing qiangping robot-3","","Beijing Qiangping Robot",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",95261,"10288D","BEJ Qiangping Robot-4","","Beijing Qiangping Robot",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154637,"10288E","Beijing qiangping robot-5",,"Beijing Qiangping Robot",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",82056,"11012A","北京医科大学附属小学","","Beijing Lang Sheng Hong Shi Tech. Lt.",,"",,"Beijing","Beijing","100191","China",40,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",68589,"11619B","Team of Dragons","dragon","HAMENG CHILDREN'S PROGRAMMING",,"",,"Beijing","Beijing","NILL","China",39.8,116.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",68590,"11619C","哈萌-亦庄三队",,"HAMENG CHILDREN'S PROGRAMMING",,"",,"Beijing","Beijing","NILL","China",39.8,116.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",67160,"11652A","Zhanglanlu No.1 PSch-1展览路","","The No.1 Primary School of Zhanglanlu",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",67774,"11652B","Zhanglanlu No.1 PSch-2展览路","","The No.1 Primary School of Zhanglanlu",,"",,"Beijing","Beijing","nil","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",67775,"11652C","Zhanglanlu No.1 PSch-3展览路",,"The No.1 Primary School of Zhanglanlu",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",70881,"11878A","乐匠机器人","","Rakujang(Beijing) Education Technology Co., Ltd",,"",,"Beijing","Beijing","100080","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",96140,"12861A","Beijing Lebo Yiran-1",,"Beijing Lebo Yiran Education Technology Co., Ltd.",,"",,"Beijing","Beijing","nil","China",39.9,116.6,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",96150,"12861C","Beijing Lebo Yiran-3",,"Beijing Le Bo Yi Ran Education Technology Co. Ltd.",,"",,"Beijing","Beijing","nil","China",25.1,121.7,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",96151,"12861D","LeBo YiRan蚂蚁",,"Beijing Le Bo Yi Ran Education Technology Co. Ltd.",,"",,"Beijing","Beijing","nil","China",25.1,121.7,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",95969,"13090B","亚运村2队","","Beijing Lobo Education Technology Co. , Ltd. . Yayuncun Subdistrict Branch",,"",,"Beijing","Beijing","100000","China",39.9,116.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",96057,"13090C","亚运村3队","","Beijing Lobo Education Technology Co. , Ltd. . Yayuncun Subdistrict Branch",,"",,"Beijing","Beijing","100000","China",39.9,116.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155239,"13090D","万年花城1队","","Beijing Lobo Education Technology Co. , Ltd. . Yayuncun Subdistrict Branch",,"",,"Beijing","Beijing","100000","China",39.9,116.5,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",96867,"15159C","Science museum","","Youth Science & Technology Center of Beijing Xicheng",,"",,"Beijing","Beijing","100000","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",96868,"15159D","Science museum","robort","Youth Science & Technology Center of Beijing Xicheng",,"",,"Beijing","Beijing","100037","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",131508,"15159F","Science museum","robort","Youth Science & Technology Center of Beijing Xicheng",,"",,"Beijing","Beijing","100037","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",131510,"15159H","Science museum","robort","Youth Science & Technology Center of Beijing Xicheng",,"",,"Beijing","Beijing","100037","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",111747,"15159V","Science museum","robort","Youth Science & Technology Center of Beijing Xicheng",,"",,"Beijing","Beijing","100037","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",124120,"16168A","天津乐博一队",,"Tianjin Lebote Extracurricular School Training Co., Ltd；天津乐博特课外学校培训有限公司",,"",,"Tianjin","Tianjin","300203","China",39.1,117.2,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",115047,"18500A","新起点机器人实验室A队",,"新起点机器人实验室",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",136022,"18500B","Xin Qidian Robot Laboratory  B",,"Xin Qidian Robot Laboratory",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",138709,"18500C","Xin Qidian Robot Laboratory C",,"Xin Qidian Robot Laboratory",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",115049,"18511A","中国人民大学附属中学实验小学A队","","中国人民大学附属中学实验小学",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",115050,"18511B","新起点机器人实验室F队","","中国人民大学附属中学实验小学",,"",,"Beijing","Beijing","nil","China",40,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",116976,"18533A","北京市中关村第三小学A队",,"北京市中关村第三小学",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",116977,"18533B","北京市中关村第三小学B队",,"北京市中关村第三小学",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",116978,"18533C","Zhongguancun No. 3 Primary School C",,"Zhongguancun No. 3 Primary School",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",116979,"18533D","Zhongguancun No.3 PSch-4",,"Zhongguancun No. 3 Primary School",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",155143,"22988A","Zhanlan Road, First Primary School, Exceed Team",,"Zhanzhan Road No.1 Primary School",,"",,"Beijing","Beijing","100032","China",39.9,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",154840,"25889A","西单小学超能队",,"Xidan Primary School, Xicheng District, Beijing",,"",,"Beijing","Beijing","100032","China",39.9,116.4,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
"52043",86370,"27093A","PSch AT BKUT  A北大附小","","Peking University Elementary School",,"",,"Beijing","Beijing","nil","China",40,116.3,true,41,"VEX IQ Robotics Competition","VIQRC","Elementary School"
